"문제키값","문제","오픈일자","보기순번","보기정보","정답여부"
"508","다음 글의 ( )에 들어갈 알맞은 말은? 다시 한번 이 행사를 위해 힘써 주신 여러분께 감사드리며 이것으로 인사말을 ( )하겠습니다.","20140717","3149","가름",""
"508","다음 글의 ( )에 들어갈 알맞은 말은? 다시 한번 이 행사를 위해 힘써 주신 여러분께 감사드리며 이것으로 인사말을 ( )하겠습니다.","20140717","3150","갈음","정답"
"508","다음 글의 ( )에 들어갈 알맞은 말은? 다시 한번 이 행사를 위해 힘써 주신 여러분께 감사드리며 이것으로 인사말을 ( )하겠습니다.","20140717","3151","가늠",""
"508","다음 글의 ( )에 들어갈 알맞은 말은? 다시 한번 이 행사를 위해 힘써 주신 여러분께 감사드리며 이것으로 인사말을 ( )하겠습니다.","20140717","3152","갸름",""
"507","다음 ( ) 속 말의 쓰임이 올바른 것은?","20140716","3145","(그다지) 기분 좋은 날은 아니었다.","정답"
"507","다음 ( ) 속 말의 쓰임이 올바른 것은?","20140716","3146","뜰에 핀 꽃이 (마땅히) 탐스럽지 않았다..",""
"507","다음 ( ) 속 말의 쓰임이 올바른 것은?","20140716","3147","(바야흐로) 학생은 공부를 열심히 해야 한다.",""
"507","다음 ( ) 속 말의 쓰임이 올바른 것은?","20140716","3148","(설마) 사소한 것일지라도 선생님과 의논해야지.",""
"506","다음 중 친한 친구를 뜻하는 성어가 아닌 것은?","20140715","3141","관포지교(管鮑之交)",""
"506","다음 중 친한 친구를 뜻하는 성어가 아닌 것은?","20140715","3142","와신상담(臥薪嘗膽)","정답"
"506","다음 중 친한 친구를 뜻하는 성어가 아닌 것은?","20140715","3143","죽마고우(竹馬故友)",""
"506","다음 중 친한 친구를 뜻하는 성어가 아닌 것은?","20140715","3144","문경지교(刎頸之交)",""
"505","다음 한자성어 他山之石의 풀이로 옳은 것은?","20140714","3137","나와 관계없는 일",""
"505","다음 한자성어 他山之石의 풀이로 옳은 것은?","20140714","3138","남의 산에 있는 돌",""
"505","다음 한자성어 他山之石의 풀이로 옳은 것은?","20140714","3139","나의 단점을 고치려고 노력함",""
"505","다음 한자성어 他山之石의 풀이로 옳은 것은?","20140714","3140","남의 단점을 나의 참고로 삼음","정답"
"504","( )속의 단어와 문맥상 의미가 유사하게 사용된 것은? 올해는 김장을 하는 데 (손)이 많이 모자란다.","20140711","3133","모내기철에는 (손)이 귀한 법이다.","정답"
"504","( )속의 단어와 문맥상 의미가 유사하게 사용된 것은? 올해는 김장을 하는 데 (손)이 많이 모자란다.","20140711","3134","할아버지가 손자의 (손)에 용돈을 쥐어 주었다.",""
"504","( )속의 단어와 문맥상 의미가 유사하게 사용된 것은? 올해는 김장을 하는 데 (손)이 많이 모자란다.","20140711","3135","외출했다가 돌아오면 반드시 (손)을 깨끗이 씻어라.",""
"504","( )속의 단어와 문맥상 의미가 유사하게 사용된 것은? 올해는 김장을 하는 데 (손)이 많이 모자란다.","20140711","3136","그는 할머니의 손에서 자랐다.",""
"503","다음 중 하나의 요소로만 이루어져 더 이상 나눌 수 없는 단어는?","20140710","3129","메아리","정답"
"503","다음 중 하나의 요소로만 이루어져 더 이상 나눌 수 없는 단어는?","20140710","3130","감나무",""
"503","다음 중 하나의 요소로만 이루어져 더 이상 나눌 수 없는 단어는?","20140710","3131","물안개",""
"503","다음 중 하나의 요소로만 이루어져 더 이상 나눌 수 없는 단어는?","20140710","3132","이야기책",""
"490","다음 중 단어가 잘못 쓰여진 것은?","20140623","3073","끄나풀",""
"490","다음 중 단어가 잘못 쓰여진 것은?","20140623","3074","사글세",""
"490","다음 중 단어가 잘못 쓰여진 것은?","20140623","3075","미쟁이","정답"
"490","다음 중 단어가 잘못 쓰여진 것은?","20140623","3076","설거지",""
"489","다음 중 표준어가 아닌 것은?","20140620","3069","살쾡이",""
"489","다음 중 표준어가 아닌 것은?","20140620","3070","장사치",""
"489","다음 중 표준어가 아닌 것은?","20140620","3071","수캉아지",""
"489","다음 중 표준어가 아닌 것은?","20140620","3072","어질머리","정답"
"488","국어 순화의 대상이 아닌 것은?","20140619","3049","외래어",""
"488","국어 순화의 대상이 아닌 것은?","20140619","3050","방언","정답"
"488","국어 순화의 대상이 아닌 것은?","20140619","3051","비어",""
"488","국어 순화의 대상이 아닌 것은?","20140619","3052","은어",""
"486","다음 중 맞춤법 규정에 맞지 않는 것은?","20140617","3041","갑자기",""
"486","다음 중 맞춤법 규정에 맞지 않는 것은?","20140617","3042","싹둑",""
"486","다음 중 맞춤법 규정에 맞지 않는 것은?","20140617","3043","짭짤하다",""
"486","다음 중 맞춤법 규정에 맞지 않는 것은?","20140617","3044","씁슬하다","정답"
"485","다음 중 맞는 표기는?","20140616","3037","오이소배기",""
"485","다음 중 맞는 표기는?","20140616","3038","두 살바기",""
"485","다음 중 맞는 표기는?","20140616","3039","꽈배기","정답"
"485","다음 중 맞는 표기는?","20140616","3040","차돌바기",""
"484","띄어쓰기가 옳은 것은?","20140613","3033","노력한 만큼 거둔다.","정답"
"484","띄어쓰기가 옳은 것은?","20140613","3034","우리 집 안에는 아들이 귀하다.",""
"484","띄어쓰기가 옳은 것은?","20140613","3035","비가 올듯 하다.",""
"484","띄어쓰기가 옳은 것은?","20140613","3036","마음 대로 웃어라.",""
"483","띄어쓰기가 옳은 것은?","20140612","3029","그가 떠난지가 오래다.",""
"483","띄어쓰기가 옳은 것은?","20140612","3030","하늘을 보니 비가 올성 싶다.",""
"483","띄어쓰기가 옳은 것은?","20140612","3031","일은 내 힘으로 막아 낸다.","정답"
"483","띄어쓰기가 옳은 것은?","20140612","3032","사무실에 책상 걸상등이 있다.",""
"482","다음 가운데 순 우리말인 것은?","20140611","3025","형편",""
"482","다음 가운데 순 우리말인 것은?","20140611","3026","손방","정답"
"482","다음 가운데 순 우리말인 것은?","20140611","3027","촌지",""
"482","다음 가운데 순 우리말인 것은?","20140611","3028","총각",""
"481","순 우리말인 것은?","20140610","3021","고구마",""
"481","순 우리말인 것은?","20140610","3022","담배",""
"481","순 우리말인 것은?","20140610","3023","배추",""
"481","순 우리말인 것은?","20140610","3024","하루","정답"
"480","다음 중 순수한 우리말이 아닌 것은?","20140609","3013","고갱이",""
"480","다음 중 순수한 우리말이 아닌 것은?","20140609","3014","더기",""
"480","다음 중 순수한 우리말이 아닌 것은?","20140609","3015","고약하다","정답"
"480","다음 중 순수한 우리말이 아닌 것은?","20140609","3016","후미지다",""
"479","순수 고유어와 거리가 먼 것은?","20140605","3017","마냥","정답"
"479","순수 고유어와 거리가 먼 것은?","20140605","3018","볼우물",""
"479","순수 고유어와 거리가 먼 것은?","20140605","3019","고삿",""
"479","순수 고유어와 거리가 먼 것은?","20140605","3020","메아리",""
"478","다음 중 표현이 바른 문장은?","20140603","3005","생각해 보니 지금 대구도 정말 덥겠다.","정답"
"478","다음 중 표현이 바른 문장은?","20140603","3006","선생님께서는 연구실에 책이 많이 계신다.",""
"478","다음 중 표현이 바른 문장은?","20140603","3007","작은형 아버지가 주차장으로 빨리 오시래.",""
"478","다음 중 표현이 바른 문장은?","20140603","3008","가을 들어서는 주문이 밀려 생산 라인이 24시간 가동되어졌다.",""
"477","다음 문장이 어색한 이유로 적절한 것은? 나는 어제 키가 큰 친구의 여동생을 만났다.","20140602","3001","목적어가 생략되었다.",""
"477","다음 문장이 어색한 이유로 적절한 것은? 나는 어제 키가 큰 친구의 여동생을 만났다.","20140602","3002","문장이 두가지 의미로 해석된다.","정답"
"477","다음 문장이 어색한 이유로 적절한 것은? 나는 어제 키가 큰 친구의 여동생을 만났다.","20140602","3003","불필요한 문장 성분을 사용하였다.",""
"477","다음 문장이 어색한 이유로 적절한 것은? 나는 어제 키가 큰 친구의 여동생을 만났다.","20140602","3004","주어와 서술어의 호응이 어색하다.",""
"476","다음 중 어법에 맞고 자연스러운 문장은?","20140530","2997","국민들의 불만이 밖으로 표출되어 시위가 일어났다.",""
"476","다음 중 어법에 맞고 자연스러운 문장은?","20140530","2998","가람들은 생존의 기본 요건을 충족하기 위해 노동하는 존재입니다.","정답"
"476","다음 중 어법에 맞고 자연스러운 문장은?","20140530","2999","장관들의 의견은 비정규직 문제에 관심을 갖자는 데 뜻을 모았다.",""
"476","다음 중 어법에 맞고 자연스러운 문장은?","20140530","3000","두발 규정은 학생들의 토론을 거쳐 결정되어야 한다고 말했다.",""
"475","다음 중 문장 성분이 제대로 갖추어진 문장은?","20140529","2993","나는 철수에게 책을 주었다.","정답"
"475","다음 중 문장 성분이 제대로 갖추어진 문장은?","20140529","2994","그러고 보니 영희는 많이 닮았다.",""
"475","다음 중 문장 성분이 제대로 갖추어진 문장은?","20140529","2995","사람은 남을 속이기도 하고 때로 속기도 한다.",""
"475","다음 중 문장 성분이 제대로 갖추어진 문장은?","20140529","2996","공사가 언제부터 시작되고언제 개통될지 모른다.",""
"474","다음 중 문장 성분 간의 호응이 자연스러운 문장은?","20140528","2989","오늘은 잔디밭에서 책과 그림을 그렸다.",""
"474","다음 중 문장 성분 간의 호응이 자연스러운 문장은?","20140528","2990","사람은 모름지기 욕심을 다스릴 줄 안다.",""
"474","다음 중 문장 성분 간의 호응이 자연스러운 문장은?","20140528","2991","이번 연극에서 영희는 주인공 역할을 맡았다.","정답"
"474","다음 중 문장 성분 간의 호응이 자연스러운 문장은?","20140528","2992","그녀는 초보치고는 운전을 썩 잘하지는 못한다.",""
"473","다음 중 중복 표현이 없는 문장은?","20140527","2985","철수야 내일 역전 앞에서 만나자.",""
"473","다음 중 중복 표현이 없는 문장은?","20140527","2986","언어는 그 시대의 사회상을 반영한다.","정답"
"473","다음 중 중복 표현이 없는 문장은?","20140527","2987","이책은 비평가들에게 좋은 호평을 받았다.",""
"473","다음 중 중복 표현이 없는 문장은?","20140527","2988","어려운 이웃들에게 따뜻한 온정을 베풉시다.",""
"472","다음 ( )속의 의미와 상통하는 것은? 내가 (이유없이 남을 비판하는) 소리를 듣고 있어야 하는가?","20140526","2977","푸념",""
"472","다음 ( )속의 의미와 상통하는 것은? 내가 (이유없이 남을 비판하는) 소리를 듣고 있어야 하는가?","20140526","2978","지청구","정답"
"472","다음 ( )속의 의미와 상통하는 것은? 내가 (이유없이 남을 비판하는) 소리를 듣고 있어야 하는가?","20140526","2979","희소리",""
"472","다음 ( )속의 의미와 상통하는 것은? 내가 (이유없이 남을 비판하는) 소리를 듣고 있어야 하는가?","20140526","2980","넋두리",""
"471","다음 중 '뻐끔하다:라는 고유어의 뜻은?","20140523","2973","넓으면서 길다.",""
"471","다음 중 '뻐끔하다:라는 고유어의 뜻은?","20140523","2974","마음이 가라앉지 않다.",""
"471","다음 중 '뻐끔하다:라는 고유어의 뜻은?","20140523","2975","하던 일을 내놓고 물러나다.",""
"471","다음 중 '뻐끔하다:라는 고유어의 뜻은?","20140523","2976","맞추어 끼일 물건이 어긋나서 맞지 아니하다.","정답"
"470","다음 중 ( )속의 고유어의 쓰임이 잘못된 것은?","20140522","2969","(무녀리)라 그런지 오골차고 튼튼하다.","정답"
"470","다음 중 ( )속의 고유어의 쓰임이 잘못된 것은?","20140522","2970","겨울이 가고 (시나브로) 봄이 왔다.",""
"470","다음 중 ( )속의 고유어의 쓰임이 잘못된 것은?","20140522","2971","양념 (가늠)을 잘 하면 음식맛도 절로 난다.",""
"470","다음 중 ( )속의 고유어의 쓰임이 잘못된 것은?","20140522","2972","모름지기 (자투리) 시간을 잘 활용해야 한다.",""
"469","다음 우리말 풀이로 어색한 것은?","20140521","2965","가멸다: 재산이 넉넉하다.",""
"469","다음 우리말 풀이로 어색한 것은?","20140521","2966","가뭇없다: 자취가 없어지다.",""
"469","다음 우리말 풀이로 어색한 것은?","20140521","2967","밸 꼴리다: 마음이 비꼬여 부아가 일어나다.",""
"469","다음 우리말 풀이로 어색한 것은?","20140521","2968","고즈넉하다: 재산이 없어 못나 보이다.","정답"
"468","다음 중 이름 뒤에 붙는 호칭어와 관직명의 띄어쓰기가 옳은 것은?","20140520","2961","홍길동씨",""
"468","다음 중 이름 뒤에 붙는 호칭어와 관직명의 띄어쓰기가 옳은 것은?","20140520","2962","김철수과장",""
"468","다음 중 이름 뒤에 붙는 호칭어와 관직명의 띄어쓰기가 옳은 것은?","20140520","2963","김순희양",""
